file_a,file_b,score,text_a,text_b,start_a,end_a,start_b,end_b
poc/rDo rje tshig rkang.txt,corpus/042_dkon_brtsegs_nga.txt,29.2,ang rten cing 'brel par 'byung ba'i la,ang /_rten cing 'brel par 'byung ba'i ya,6434,6472,712488,712528
poc/rDo rje tshig rkang.txt,corpus/030_khri_brgyad_kha.txt,29.2,chen po/ /rten cing 'brel bar 'byung ba l,"chen po rten cing 'brel 
[\[275a.6\]]par 'byung ba l",1658,1699,1075545,1075597
poc/rDo rje tshig rkang.txt,corpus/023_'bum_tha.txt,29.199999999999996,ags 'phags pa'i lam yan lag brgyad ni/ rnam shes br,"ags/_'phags 
[\[237b.4\]]pa'i lam yan lag brgyad pa shes r",10176,10227,917257,917315
poc/rDo rje tshig rkang.txt,corpus/091_rgyud_'bum_ba.txt,29.0,ang rten cing 'brel par 'byung ba'i,ang /_rten cing 'brel par 'byung ba'i,6434,6469,221537,221574
poc/rDo rje tshig rkang.txt,corpus/059_mdo_sde_ba.txt,29.0,ang rten cing 'brel par 'byung ba'i,ang /_rten cing 'brel par 'byung ba'i,6434,6469,480802,480839
poc/rDo rje tshig rkang.txt,corpus/072_mdo_sde_sa.txt,29.0,ang rten cing 'brel par 'byung ba'i,ang /_rten cing 'brel par 'byung ba'i,6434,6469,665049,665086
poc/rDo rje tshig rkang.txt,corpus/082_rgyud_'bum_cha.txt,29.0,ng thugs mi zad pa rgyan gyi 'khor lo,ng /_thugs mi zad pa rgyan gyi 'khor lo,214,251,1225800,1225839
poc/rDo rje tshig rkang.txt,corpus/059_mdo_sde_ba.txt,29.0,ang rten cing 'brel par 'byung ba'i,"ang rten cing 'brel par 'byung 
[\[272a.2\]]ba'i",6434,6469,1056090,1056138
poc/rDo rje tshig rkang.txt,corpus/041_dkon_brtsegs_ga.txt,29.0,ang rten cing 'brel par 'byung ba'i,ang rten cing 'brel par 'byung ba'i,6434,6469,150534,150569
poc/rDo rje tshig rkang.txt,corpus/062_mdo_sde_tsha.txt,29.0,la/ phyi nang rten cing 'brel par 'byung ba'i,la phyi rol gyi rten cing 'brel par 'byung ba'i,6424,6469,449924,449971
poc/rDo rje tshig rkang.txt,corpus/029_khri_brgyad_ka.txt,29.0,ang rten cing 'brel par 'byung ba'i,ang /_rten cing 'brel par 'byung ba'i,6434,6469,905224,905261
poc/rDo rje tshig rkang.txt,corpus/040_dkon_brtsegs_kha.txt,29.0,ang rten cing 'brel par 'byung ba'i,ang rten cing 'brel par 'byung ba'i,6434,6469,604421,604456
poc/rDo rje tshig rkang.txt,corpus/037_phal_chen_ga.txt,29.0,bde bar gshegs pa'i sku gsung thugs,bde bar gshegs pa'i sku gsung thugs,187,222,991349,991384
poc/rDo rje tshig rkang.txt,corpus/009_'dul_ba_ta.txt,29.0,yi nang rten cing 'brel par 'byung ba'i lam,"yin pa dang /_
[\[74a\]]
[\[74a.1\]]rten cing 'brel par 'byung ba la m",6430,6473,276956,277026
poc/rDo rje tshig rkang.txt,corpus/101_gzungs_'dus_waM.txt,29.0,ang rten cing 'brel par 'byung ba'i,ang /_rten cing 'brel par 'byung ba'i,6434,6469,670700,670737
poc/rDo rje tshig rkang.txt,corpus/082_rgyud_'bum_cha.txt,28.999999999999993,yi nang rten cing 'brel par 'byung ba'i lam gyis sprul sku rang bzhin,yin te/_rten cing 'brel par 'byung ba gang yin pa ni rang bzhin,6430,6499,474923,474986
poc/rDo rje tshig rkang.txt,corpus/014_'bum_ka.txt,28.799999999999997,chen mo shes rab kyi pha rol tu phyin ma la s,"chen pos shes rab kyi pha rol tu phyin pa la 
[\[42b.4\]]bs",4225,4270,148232,148291
poc/rDo rje tshig rkang.txt,corpus/041_dkon_brtsegs_ga.txt,28.799999999999997,i byang chub chen po/ /rten cing 'brel bar 'byung ba l,"i byang chub sems dpa'i rten cing 'brel par 
[\[187b.3\]]'byung ba l",1645,1699,745627,745695
poc/rDo rje tshig rkang.txt,corpus/033_brgyad_stong_pa.txt,28.799999999999997,chen mo shes rab kyi pha rol tu phyin ma la s,chen pos shes rab kyi pha rol tu phyin pa la bs,4225,4270,1016222,1016269
poc/rDo rje tshig rkang.txt,corpus/014_'bum_ka.txt,28.799999999999997,chen mo shes rab kyi pha rol tu phyin ma la s,chen pos/_shes rab kyi pha rol tu phyin pa la bs,4225,4270,1205881,1205929
poc/rDo rje tshig rkang.txt,corpus/016_'bum_ga.txt,28.799999999999994,rnam par dag pa'i lam/ /ngo bo nyid kyi sku shin tu rnam par dag pa rang,rnam par dag pa dang /_skyes bu shin tu rnam par dag pa dang,11051,11123,961534,961594
poc/rDo rje tshig rkang.txt,corpus/025_'bum_na.txt,28.79999999999999,as/ byang chub kyi phyogs dang mthun pa'i chos sum cu rtsa bdun lta,ags/_byang chub kyi phyogs kyi chos sum cu rtsa bdun la,2363,2430,341985,342040
poc/rDo rje tshig rkang.txt,corpus/014_'bum_ka.txt,28.599999999999998,chen mo shes rab kyi pha rol tu phyin ma la,chen pos shes rab kyi pha rol tu phyin pa la,4225,4268,137567,137611
poc/rDo rje tshig rkang.txt,corpus/014_'bum_ka.txt,28.599999999999998,chen mo shes rab kyi pha rol tu phyin ma la,chen pos shes rab kyi pha rol tu phyin pa la,4225,4268,128122,128166
poc/rDo rje tshig rkang.txt,corpus/026_nyi_khri_ka.txt,28.599999999999998,chen mo shes rab kyi pha rol tu phyin ma la s,chen po shes rab kyi pha rol du phyin pa la s,4225,4270,277909,277954
poc/rDo rje tshig rkang.txt,corpus/057_mdo_sde_pa.txt,28.599999999999998,byang chub chen po/ /rten cing 'brel bar 'byung ba l,byang chub sems dpa' rten cing 'brel par 'byung ba l,1647,1699,1041496,1041548
poc/rDo rje tshig rkang.txt,corpus/068_mdo_sde_ya.txt,28.599999999999998,d pa/ 'khor ba'i chos las 'das shing / mya ng,dpa' 'khor ba'i chos las 'das shing sang,6125,6170,273994,274034
poc/rDo rje tshig rkang.txt,corpus/064_mdo_sde_wa.txt,28.599999999999998,byang chub chen po/ /rten cing 'brel bar 'byung ba l,byang chub sems dpa' rten cing 'brel par 'byung ba l,1647,1699,391350,391402
poc/rDo rje tshig rkang.txt,corpus/026_nyi_khri_ka.txt,28.599999999999998,chen mo shes rab kyi pha rol tu phyin ma la s,chen po shes rab kyi pha rol du phyin pa la s,4225,4270,874052,874097
poc/rDo rje tshig rkang.txt,corpus/046_mdo_sde_kha.txt,28.599999999999998,ub chen po/ /rten cing 'brel bar 'byung ba,ur ba chen po/_/rten cing 'brel par 'byung ba,1655,1697,22106,22151
poc/rDo rje tshig rkang.txt,corpus/026_nyi_khri_ka.txt,28.599999999999998,chen mo shes rab kyi pha rol tu phyin ma la s,chen po shes rab kyi pha rol du phyin pa la s,4225,4270,876376,876421
poc/rDo rje tshig rkang.txt,corpus/057_mdo_sde_pa.txt,28.599999999999998,byang chub chen po/ /rten cing 'brel bar 'byung ba l,byang chub sems dpa' rten cing 'brel par 'byung ba l,1647,1699,1043363,1043415
poc/rDo rje tshig rkang.txt,corpus/040_dkon_brtsegs_kha.txt,28.599999999999994,a de bzhin gshegs pa'i sku lnga/ byang chub chen po'i,"as de bzhin gshegs pa'i byang chub 
[\[139b.5\]]chen po'i",4846,4899,543723,543780
poc/rDo rje tshig rkang.txt,corpus/024_'bum_da.txt,28.59999999999999,s nas/ byang chub kyi phyogs dang mthun pa'i chos sum cu rtsa bdun,s pas/_byang chub kyi phyogs kyi chos sum cu rtsa bdun,2360,2426,1579642,1579696
poc/rDo rje tshig rkang.txt,corpus/068_mdo_sde_ya.txt,28.59999999999999,nas/ byang chub kyi phyogs dang mthun pa'i chos sum cu rtsa bdun,n pas byang chub kyi phyogs kyi chos sum cu rtsa bdun,2362,2426,267429,267482
poc/rDo rje tshig rkang.txt,corpus/102_dri_med_'od_shrI.txt,28.59999999999999,s nas/ byang chub kyi phyogs dang mthun pa'i chos sum cu rtsa bdun,s pas byang chub kyi phyogs kyi chos sum cu rtsa bdun,2360,2426,1378135,1378188
poc/rDo rje tshig rkang.txt,corpus/028_nyi_khri_ga.txt,28.59999999999999,s nas/ byang chub kyi phyogs dang mthun pa'i chos sum cu rtsa bdun,"s 
[\[208a.3\]]pas/_byang chub kyi phyogs kyi chos sum cu rtsa bdun",2360,2426,774669,774736
poc/rDo rje tshig rkang.txt,corpus/051_mdo_sde_ja.txt,28.59999999999999,chen mo shes rab kyi pha rol tu phyin ma la sogs kyi pho brang du th,chen po/_/shes rab kyi pha rol tu phyin pa rtogs par khong du ch,4225,4293,2958,3022
poc/rDo rje tshig rkang.txt,corpus/008_'dul_ba_nya.txt,28.4,ang rten cing 'brel par 'byung ba'i lam,ang /_rten cing 'brel par 'byung ba la m,6434,6473,463738,463778
poc/rDo rje tshig rkang.txt,corpus/025_'bum_na.txt,28.4,ba'i rdzu 'phrul gyi rkang pa bzhi ni/ la,"ba'i rdzu 
[\[213b.6\]]'phrul gyi rkang pa bzhi la",2463,2504,824620,824670
poc/rDo rje tshig rkang.txt,corpus/048_mdo_sde_nga.txt,28.4,ang rten cing 'brel par 'byung ba'i lam,ang /_rten cing 'brel par 'byung ba la m,6434,6473,454024,454064
poc/rDo rje tshig rkang.txt,corpus/075_mdo_sde_aM.txt,28.4,ang rten cing 'brel par 'byung ba'i lam,ang /_rten cing 'brel par 'byung ba la m,6434,6473,1022463,1022503
poc/rDo rje tshig rkang.txt,corpus/073_mdo_sde_ha.txt,28.4,ang rten cing 'brel par 'byung ba'i lam,ang rten cing 'brel par 'byung ba la m,6434,6473,276064,276102
poc/rDo rje tshig rkang.txt,corpus/080_rgyud_'bum_nga.txt,28.4,mo shes rab kyi pha rol tu phyin ma la so,ma shes rab kyi pha rol tu phyin ma la gso,4230,4271,1199401,1199443
poc/rDo rje tshig rkang.txt,corpus/075_mdo_sde_aM.txt,28.4,ang rten cing 'brel par 'byung ba'i lam,ang /_rten cing 'brel par 'byung ba la m,6434,6473,538631,538671
poc/rDo rje tshig rkang.txt,corpus/009_'dul_ba_ta.txt,28.4,ang rten cing 'brel par 'byung ba'i lam,ang /_rten cing 'brel par 'byung ba la m,6434,6473,267683,267723
poc/rDo rje tshig rkang.txt,corpus/010_'dul_ba_tha.txt,28.4,ang rten cing 'brel par 'byung ba'i lam,ang /_rten cing 'brel par 'byung ba la m,6434,6473,725878,725918
poc/rDo rje tshig rkang.txt,corpus/047_mdo_sde_ga.txt,28.4,yi nang rten cing 'brel par 'byung ba'i,yin no/_/rten cing 'brel par 'byung ba'i,6430,6469,1203905,1203945
poc/rDo rje tshig rkang.txt,corpus/075_mdo_sde_aM.txt,28.4,ang rten cing 'brel par 'byung ba'i lam,ang /_rten cing 'brel par 'byung ba la m,6434,6473,1012814,1012854
poc/rDo rje tshig rkang.txt,corpus/001_'dul_ba_ka.txt,28.4,ang rten cing 'brel par 'byung ba'i lam,ang /_rten cing 'brel par 'byung ba la m,6434,6473,432071,432111
poc/rDo rje tshig rkang.txt,corpus/015_'bum_kha.txt,28.4,ags 'phags pa'i lam yan lag brgyad ni,"ags/_'phags pa'i 
[\[34b.7\]]lam yan lag brgyad pa ni",10176,10213,127707,127760
poc/rDo rje tshig rkang.txt,corpus/005_'dul_ba_ca.txt,28.4,ang rten cing 'brel par 'byung ba'i lam,ang /_rten cing 'brel par 'byung ba la m,6434,6473,686942,686982
poc/rDo rje tshig rkang.txt,corpus/015_'bum_kha.txt,28.4,ags 'phags pa'i lam yan lag brgyad ni,ags/_/'phags pa'i lam yan lag brgyad pa ni,10176,10213,56777,56819
poc/rDo rje tshig rkang.txt,corpus/002_'dul_ba_kha.txt,28.4,ang rten cing 'brel par 'byung ba'i lam,ang /_rten cing 'brel par 'byung ba la m,6434,6473,23374,23414
poc/rDo rje tshig rkang.txt,corpus/047_mdo_sde_ga.txt,28.39999999999999,rlabs nas/ byang chub kyi phyogs dang mthun pa'i chos sum cu rtsa bdun,r la brtson te/_byang chub kyi phyogs kyi chos sum cu rtsa bdun,2356,2426,453062,453125
poc/rDo rje tshig rkang.txt,corpus/028_nyi_khri_ga.txt,28.39999999999999,as/ byang chub kyi phyogs dang mthun pa'i chos sum cu rtsa bdun,as/_byang chub kyi phyogs kyi chos sum cu rtsa bdun,2363,2426,364513,364564
poc/rDo rje tshig rkang.txt,corpus/028_nyi_khri_ga.txt,28.39999999999999,as/ byang chub kyi phyogs dang mthun pa'i chos sum cu rtsa bdun,as/_byang chub kyi phyogs kyi chos sum cu rtsa bdun,2363,2426,1100754,1100805
poc/rDo rje tshig rkang.txt,corpus/082_rgyud_'bum_cha.txt,28.399999999999977,bsam gtan sogs kyi ting nge 'dzin yum gyi mkha'/ a las yang dag par thim na khams gsum nam mkha' yum chen mo shes rab kyi pha rol tu phyin ma,bsam gtan gyi ting nge 'dzin la mnyam par bzhag pa'i sgo nas dbang skur bar byed do/_/shes rab kyi pha rol tu phyin pa,4124,4265,1048786,1048904
poc/rDo rje tshig rkang.txt,corpus/019_'bum_cha.txt,28.2,mo shes rab kyi pha rol tu phyin ma la s,"mo/_shes 
[\[141a.4\]]rab kyi pha rol tu phyin pa la s",4230,4270,579740,579794
poc/rDo rje tshig rkang.txt,corpus/023_'bum_tha.txt,28.2,ba'i rdzu 'phrul gyi rkang pa bzhi ni,ba'o/_/rdzu 'phrul gyi rkang pa bzhi ni,2463,2500,863213,863252
poc/rDo rje tshig rkang.txt,corpus/060_mdo_sde_ma.txt,28.199999999999992,ng sems bdag byin gyis brlabs nas/ byang chub kyi phyogs dang mthun pa'i chos sum cu rtsa bdun lta,ng /_shes rab dang /_thabs las skyes pa/_byang chub kyi phyogs kyi chos sum cu rtsa bdun la,2332,2430,716959,717050
poc/rDo rje tshig rkang.txt,corpus/071_mdo_sde_sha.txt,28.19999999999999,ng / mya ngan las 'das pa'i lam chos rnams rdzogs pas chos rnams,"ng mya ngan 
[\[44b.3\]]las 'das pa'i chos rnams thob par byed pa'i chos rnams",6159,6223,167520,167598
poc/rDo rje tshig rkang.txt,corpus/058_mdo_sde_pha.txt,28.19999999999999,byang chub kyi phyogs dang mthun pa'i chos sum cu rtsa bdun ltar lam bg,byang chub kyi phyogs kyi chos sum cu rtsa bdun nas lam g,2367,2438,898749,898806
poc/rDo rje tshig rkang.txt,corpus/048_mdo_sde_nga.txt,28.19999999999997,rten cing 'brel par 'byung ba/ gzhan dbang rten 'brel byang chub chen po'i lam/ chos thams cad rten cing 'brel bar 'byung ba,"rten cing 'brel par 'byung ba la mkhas pa gsungs pa de ni ci yang ma gsungs pa'o/_/gang 'di rten 
[\[120a\]]
[\[120a.1\]]cing 'brel par 'byung ba",1467,1591,455055,455200
poc/rDo rje tshig rkang.txt,corpus/026_nyi_khri_ka.txt,28.0,ang rten cing 'brel par 'byung ba',ang /_rten cing 'brel par 'byung ba ',6434,6468,668836,668873
poc/rDo rje tshig rkang.txt,corpus/028_nyi_khri_ga.txt,28.0,ang rten cing 'brel par 'byung ba',ang rten cing 'brel par 'byung ba',6434,6468,947068,947102
poc/rDo rje tshig rkang.txt,corpus/023_'bum_tha.txt,28.0,ags 'phags pa'i lam yan lag brgyad,"ags/_'phags 
[\[250a.5\]]pa'i lam yan lag brgyad",10176,10210,962107,962155
poc/rDo rje tshig rkang.txt,corpus/047_mdo_sde_ga.txt,28.0,a'i dran pa nye bar gzhag pa bzhi ni,a'i dran pa nye bar gzhag pa bzhi ni,5258,5294,1182078,1182114
poc/rDo rje tshig rkang.txt,corpus/025_'bum_na.txt,28.0,ags 'phags pa'i lam yan lag brgyad,ags/_'phags pa'i lam yan lag brgyad,10176,10210,313826,313861
poc/rDo rje tshig rkang.txt,corpus/039_dkon_brtsegs_ka.txt,28.0,ang rten cing 'brel par 'byung ba',ang rten cing 'brel par 'byung ba',6434,6468,621409,621443
poc/rDo rje tshig rkang.txt,corpus/066_mdo_sde_za.txt,28.0,ags 'phags pa'i lam yan lag brgyad,ags/_'phags pa'i lam yan lag brgyad,10176,10210,661886,661921
poc/rDo rje tshig rkang.txt,corpus/061_mdo_sde_tsa.txt,28.0,a nyid kyi rtags 'phags pa'i lam yan lag brgyad,ang /_yid kyi spyod pa rnams 'phags pa'i lam yan lag brgyad,10163,10210,565757,565816
poc/rDo rje tshig rkang.txt,corpus/064_mdo_sde_wa.txt,28.0,ang rten cing 'brel par 'byung ba',ang rten cing 'brel par 'byung ba',6434,6468,358232,358266
poc/rDo rje tshig rkang.txt,corpus/060_mdo_sde_ma.txt,28.0,as pa'i lam la/ phyi nang rten cing 'brel par 'byung ba'i,"ad pa'i phyir de 
[\[194a\]]
[\[194a.1\]]ni rten cing 'brel par 'byung ba'i",6412,6469,757578,757653
poc/rDo rje tshig rkang.txt,corpus/033_brgyad_stong_pa.txt,28.0,phyi nang rten cing 'brel par 'byung ba'i la,"phyin pa la rten cing 'brel par 
[\[255b.2\]]'byung ba la",6428,6472,1025906,1025963
poc/rDo rje tshig rkang.txt,corpus/099_rnying_rgyud_ga.txt,28.0,'i rdzu 'phrul gyi rkang pa bzhi ni,'i rdzu 'phrul gyi rkang pa bzhi ni,2465,2500,637072,637107
poc/rDo rje tshig rkang.txt,corpus/033_brgyad_stong_pa.txt,28.0,phyi nang rten cing 'brel par 'byung ba'i la,phyin pa la rten cing 'brel par 'byung ba la,6428,6472,1024935,1024979
poc/rDo rje tshig rkang.txt,corpus/034_shes_rab_sna_tshogs.txt,28.0,pa'i byang chub chen po/ /rten cing 'brel bar 'byung ba,pa byang chub sems dpa' rten cing 'brel par 'byung ba,1642,1697,261309,261362
poc/rDo rje tshig rkang.txt,corpus/023_'bum_tha.txt,28.0,ags 'phags pa'i lam yan lag brgyad,"ags/_
[\[13b.4\]]'phags pa'i lam yan lag brgyad",10176,10210,45912,45959
poc/rDo rje tshig rkang.txt,corpus/066_mdo_sde_za.txt,27.999999999999993,a'i chos las 'das shing / mya ngan las 'das pa'i lam chos,a'i chos las 'das shing 'jig rten las 'das pa'i chos,6138,6195,269349,269401
poc/rDo rje tshig rkang.txt,corpus/065_mdo_sde_zha.txt,27.99999999999999,ba'i dran pa nye bar gzhag pa bzhi ni/ yul 'gags pas rang yi dam g,"ba'i dran 
[\[121b.5\]]pa nye bar gzhag pa bzhi la bzhugs pa/_sngon gyi sang",5257,5323,466184,466260
poc/rDo rje tshig rkang.txt,corpus/062_mdo_sde_tsha.txt,27.999999999999975,rten cing 'brel par 'byung ba/ gzhan dbang rten 'brel byang chub chen po'i lam/ chos thams cad rten cing 'brel bar 'byung ba,rten cing 'brel par 'byung ba rnam par dbye ba yin no/_/dge slong dag khyed la rten cing 'brel par 'byung ba,1467,1591,481498,481606
poc/rDo rje tshig rkang.txt,corpus/052_mdo_sde_nya.txt,27.8,'khor ba'i chos las 'das shing / mya ngan las 'das pa'i,'khor ba'i skyon shes shing mya ngan las 'das pa'i,6131,6186,1251582,1251632
poc/rDo rje tshig rkang.txt,corpus/022_'bum_ta.txt,27.8,yi nang rten cing 'brel par 'byung ba'i,yin pa de ni rten cing 'brel par 'byung ba'i,6430,6469,450209,450253
poc/rDo rje tshig rkang.txt,corpus/026_nyi_khri_ka.txt,27.799999999999997,chen mo shes rab kyi pha rol tu phyin ma la s,chen pos shes rab kyi pha rol du phyin pa la s,4225,4270,135837,135883
poc/rDo rje tshig rkang.txt,corpus/024_'bum_da.txt,27.799999999999976,a' rten cing 'brel par 'byung ba/ gzhan dbang rten 'brel byang chub chen po'i lam/ chos thams cad rten cing 'brel bar 'byung ba l,"as rten cing 'brel par 'byung bar yid la [{]myi [,]mi [}]byed do/_/de ci'i phyir zhe na/_de ni 'di ltar rten cing 
[\[305a.5\]]'brel bar 'byung ba l",1464,1593,1204504,1204652
poc/rDo rje tshig rkang.txt,corpus/026_nyi_khri_ka.txt,27.6,hams cad rten cing 'brel bar 'byung ba l,hams dang /_rten cing 'brel bar 'byung ba l,1553,1593,569882,569925
poc/rDo rje tshig rkang.txt,corpus/028_nyi_khri_ga.txt,27.6,hams cad rten cing 'brel bar 'byung ba l,hams dang rten cing 'brel bar 'byung ba l,1553,1593,414686,414727
poc/rDo rje tshig rkang.txt,corpus/100_gzungs_'dus_e.txt,27.599999999999998,shes rab kyi pha rol tu phyin ma la sogs,"shes 
[\[228a.7\]]rab kyi pha rol tu phyin pa las yongs",4233,4273,835943,835998
poc/rDo rje tshig rkang.txt,corpus/028_nyi_khri_ga.txt,27.599999999999998,chen mo shes rab kyi pha rol tu phyin ma la,"chen po shes rab kyi pha rol 
[\[90b.5\]]du phyin pa la",4225,4268,331937,331992
poc/rDo rje tshig rkang.txt,corpus/093_rgyud_'bum_tsa.txt,27.599999999999998,shes rab kyi pha rol tu phyin ma la sogs,shes rab kyi pha rol tu phyin pa las yongs,4233,4273,234263,234305
poc/rDo rje tshig rkang.txt,corpus/033_brgyad_stong_pa.txt,27.599999999999998,chen po/ /rten cing 'brel bar 'byung ba l,chen po'i rten cing 'brel par 'byung ba l,1658,1699,1023508,1023549
poc/rDo rje tshig rkang.txt,corpus/089_rgyud_'bum_pa.txt,27.599999999999998,nang rten cing 'brel par 'byung ba'i la,n yang rten cing 'brel bar 'byung ba'i ya,6433,6472,514436,514477
poc/rDo rje tshig rkang.txt,corpus/025_'bum_na.txt,27.599999999999994,o/ /rten cing 'brel bar 'byung ba lnga yis lam yongs su,o/_/rten cing 'brel bar 'byung ba la yongs su,1664,1719,333198,333243
poc/rDo rje tshig rkang.txt,corpus/026_nyi_khri_ka.txt,27.59999999999999,byang chub kyi phyogs dang mthun pa'i chos sum cu rtsa bdun lta,byang chub kyi phyogs kyi chos sum cu rtsa bdun la,2367,2430,788500,788550
poc/rDo rje tshig rkang.txt,corpus/028_nyi_khri_ga.txt,27.59999999999999,byang chub kyi phyogs dang mthun pa'i chos sum cu rtsa bdun lta,byang chub kyi phyogs kyi chos sum cu rtsa bdun lda,2367,2430,414855,414906
poc/rDo rje tshig rkang.txt,corpus/103_dkar_chag.txt,27.59999999999999,byang chub kyi phyogs dang mthun pa'i chos sum cu rtsa bdun lta,byang chub kyi phyogs kyi chos sum cu rtsa bdun la,2367,2430,29335,29385
poc/rDo rje tshig rkang.txt,corpus/026_nyi_khri_ka.txt,27.59999999999999,byang chub kyi phyogs dang mthun pa'i chos sum cu rtsa bdun lta,byang chub kyi phyogs kyi chos sum cu rtsa bdun la,2367,2430,787045,787095
poc/rDo rje tshig rkang.txt,corpus/025_'bum_na.txt,27.59999999999999,byang chub kyi phyogs dang mthun pa'i chos sum cu rtsa bdun lta,byang chub kyi phyogs kyi chos sum cu rtsa bdun la,2367,2430,774780,774830
poc/rDo rje tshig rkang.txt,corpus/031_khri_brgyad_ga.txt,27.59999999999999,byang chub kyi phyogs dang mthun pa'i chos sum cu rtsa bdun lta,byang chub kyi phyogs kyi chos sum cu rtsa bdun la,2367,2430,334698,334748
poc/rDo rje tshig rkang.txt,corpus/032_khri_pa_nga.txt,27.59999999999999,byang chub kyi phyogs dang mthun pa'i chos sum cu rtsa bdun lta,byang chub kyi phyogs kyi chos sum cu rtsa bdun la,2367,2430,1095171,1095221
poc/rDo rje tshig rkang.txt,corpus/033_brgyad_stong_pa.txt,27.59999999999999,nas/ byang chub kyi phyogs dang mthun pa'i chos sum cu rtsa bdun,na byang chub kyi phyogs kyi chos sum cu rtsa bdun,2362,2426,871346,871396
poc/rDo rje tshig rkang.txt,corpus/027_nyi_khri_kha.txt,27.59999999999999,byang chub kyi phyogs dang mthun pa'i chos sum cu rtsa bdun lt,byang chub kyi phyogs kyi chos sum cu rtsa bdun la t,2367,2429,1259592,1259644
poc/rDo rje tshig rkang.txt,corpus/043_dkon_brtsegs_ca.txt,27.599999999999984,s shing / mya ngan las 'das pa'i lam chos rnams rdzogs pas chos rnams kyi na,s shin tu mya ngan las 'das pa'i rnam par thar pa ma gtogs par sems can rnams kyi rna,6154,6230,456378,456463
poc/rDo rje tshig rkang.txt,corpus/062_mdo_sde_tsha.txt,27.599999999999966,a' rten cing 'brel par 'byung ba/ gzhan dbang rten 'brel byang chub chen po'i lam/ chos thams cad rten cing 'brel bar 'byung ba,"a rten cing 'brel par 'byung ba dang po dang rnam par dbye ba bstan gyis/_de legs par rab tu nyon la yid la zung shig dang bshad do/_/rten cing 
[\[123b.4\]]'brel par 'byung ba",1464,1591,475565,475741
poc/rDo rje tshig rkang.txt,corpus/013_'dul_ba_pa.txt,27.400000000000002,bang mthar phyin/ de kho na nyid kyi rtags 'phags pa'i lam yan lag brgyad,ba'i mthar phyin par 'gyur ba ni 'phags pa'i lam yan lag brgyad,10137,10210,145180,145243
poc/rDo rje tshig rkang.txt,corpus/036_phal_chen_kha.txt,27.4,ang rten cing 'brel par 'byung ba'i la,ang rten cing 'brel par 'byung ba la,6434,6472,994711,994747
poc/rDo rje tshig rkang.txt,corpus/032_khri_pa_nga.txt,27.4,yi nang rten cing 'brel par 'byung ba,"yid dang /_rten 
[\[243b.4\]]cing 'brel par 'byung ba",6430,6467,946512,946565
poc/rDo rje tshig rkang.txt,corpus/003_'dul_ba_ga.txt,27.4,ang rten cing 'brel par 'byung ba'i la,ang /_rten cing 'brel bar 'byung ba'i ya,6434,6472,890187,890227
poc/rDo rje tshig rkang.txt,corpus/011_'dul_ba_da.txt,27.4,ags 'phags pa'i lam yan lag brgyad ni,ang /_'phags pa'i lam yan lag brgyad ni,10176,10213,970023,970062
poc/rDo rje tshig rkang.txt,corpus/072_mdo_sde_sa.txt,27.4,yi nang rten cing 'brel par 'byung ba,yis dang /_rten cing 'brel par 'byung ba,6430,6467,660280,660320
poc/rDo rje tshig rkang.txt,corpus/042_dkon_brtsegs_nga.txt,27.4,ang rten cing 'brel par 'byung ba'i la,ang /_rten cing 'brel par 'byung ba la,6434,6472,326722,326760
poc/rDo rje tshig rkang.txt,corpus/102_dri_med_'od_shrI.txt,27.4,ba'i dran pa nye bar gzhag pa bzhi ni/ yu,"ba'o/_/dran pa nye bar gzhag pa 
[\[465b.5\]]bzhi ni lu",5257,5298,1868567,1868622
poc/rDo rje tshig rkang.txt,corpus/025_'bum_na.txt,27.4,ang rten cing 'brel par 'byung ba'i la,"ang /_
[\[100a.4\]]rten cing 'brel par 'byung ba la",6434,6472,375023,375074
poc/rDo rje tshig rkang.txt,corpus/063_mdo_sde_dza.txt,27.4,mo shes rab kyi pha rol tu phyin ma la s,mo/_/shes rab kyi pha rol tu phyin pa la bs,4230,4270,784280,784323
poc/rDo rje tshig rkang.txt,corpus/025_'bum_na.txt,27.4,ang rten cing 'brel par 'byung ba'i la,ang /_rten cing 'brel bar 'byung ba'i ya,6434,6472,1406876,1406916
poc/rDo rje tshig rkang.txt,corpus/019_'bum_cha.txt,27.4,'phags pa'i lam yan lag brgyad ni/ rnam,'phags pa'i lam yan lag brgyad pa rnam,10180,10219,1436955,1436993
poc/rDo rje tshig rkang.txt,corpus/037_phal_chen_ga.txt,27.4,ams cad rten cing 'brel bar 'byung ba l,ams la rten cing 'brel bar 'byung ba l,1554,1593,874704,874742
poc/rDo rje tshig rkang.txt,corpus/089_rgyud_'bum_pa.txt,27.4,n mo shes rab kyi pha rol tu phyin ma la s,no/_/shes rab kyi pha rol tu phyin pa la s,4228,4270,734925,734967
poc/rDo rje tshig rkang.txt,corpus/014_'bum_ka.txt,27.4,ang rten cing 'brel par 'byung ba'i la,"ang /_rten 
[\[172b.4\]]cing 'brel par 'byung ba la",6434,6472,654478,654529
poc/rDo rje tshig rkang.txt,corpus/026_nyi_khri_ka.txt,27.4,gs 'phags pa'i lam yan lag brgyad ni,gs/_'phags pa'i lam yan lag brgyad pa ni,10177,10213,1150622,1150662
